component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,WT_DOC,1990,2005,1990-2005,DOC Flux Across Top Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/WT_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.WT_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,WT_DOC,1990,2005,1990-2005,DOC Flux Across Top Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/WT_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.WT_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,WT_DOC,1990,2005,1990-2005,DOC Flux Across Top Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/WT_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.WT_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,WT_DOC,1990,2005,1990-2005,DOC Flux Across Top Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/WT_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.WT_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,WT_DOC,1990,2005,1990-2005,DOC Flux Across Top Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/WT_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.WT_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,DIA_IMPVF_O2,1990,2005,1990-2005,O2 Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.DIA_IMPVF_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,DIA_IMPVF_O2,1990,2005,1990-2005,O2 Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.DIA_IMPVF_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,DIA_IMPVF_O2,1990,2005,1990-2005,O2 Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.DIA_IMPVF_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,DIA_IMPVF_O2,1990,2005,1990-2005,O2 Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.DIA_IMPVF_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,DIA_IMPVF_O2,1990,2005,1990-2005,O2 Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.DIA_IMPVF_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,VN_DIC,1990,2005,1990-2005,DIC Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.VN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,VN_DIC,1990,2005,1990-2005,DIC Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.VN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,VN_DIC,1990,2005,1990-2005,DIC Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.VN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,VN_DIC,1990,2005,1990-2005,DIC Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.VN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,VN_DIC,1990,2005,1990-2005,DIC Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.VN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,DIA_IMPVF_DIC,1990,2005,1990-2005,DIC Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.DIA_IMPVF_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,DIA_IMPVF_DIC,1990,2005,1990-2005,DIC Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.DIA_IMPVF_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,DIA_IMPVF_DIC,1990,2005,1990-2005,DIC Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.DIA_IMPVF_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,DIA_IMPVF_DIC,1990,2005,1990-2005,DIC Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.DIA_IMPVF_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,DIA_IMPVF_DIC,1990,2005,1990-2005,DIC Flux Across Bottom Face from Diabatic Implicit Vertical Mixing,mmol/m^3 cm/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/DIA_IMPVF_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.DIA_IMPVF_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,HDIFB_DOC,1990,2005,1990-2005,DOC Horizontal Diffusive Flux across Bottom Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFB_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.HDIFB_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,HDIFB_DOC,1990,2005,1990-2005,DOC Horizontal Diffusive Flux across Bottom Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFB_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.HDIFB_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,HDIFB_DOC,1990,2005,1990-2005,DOC Horizontal Diffusive Flux across Bottom Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFB_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.HDIFB_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,HDIFB_DOC,1990,2005,1990-2005,DOC Horizontal Diffusive Flux across Bottom Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFB_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.HDIFB_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,HDIFB_DOC,1990,2005,1990-2005,DOC Horizontal Diffusive Flux across Bottom Face,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFB_DOC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.HDIFB_DOC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,J_ALK,1990,2005,1990-2005,Alkalinity Source Sink Term,meq/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/J_ALK/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.J_ALK.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,J_ALK,1990,2005,1990-2005,Alkalinity Source Sink Term,meq/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/J_ALK/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.J_ALK.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,J_ALK,1990,2005,1990-2005,Alkalinity Source Sink Term,meq/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/J_ALK/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.J_ALK.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,J_ALK,1990,2005,1990-2005,Alkalinity Source Sink Term,meq/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/J_ALK/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.J_ALK.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,J_ALK,1990,2005,1990-2005,Alkalinity Source Sink Term,meq/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/J_ALK/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.J_ALK.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,VN_Fe,1990,2005,1990-2005,Fe Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.VN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,VN_Fe,1990,2005,1990-2005,Fe Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.VN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,VN_Fe,1990,2005,1990-2005,Fe Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.VN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,VN_Fe,1990,2005,1990-2005,Fe Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.VN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,VN_Fe,1990,2005,1990-2005,Fe Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.VN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,HDIFE_O2,1990,2005,1990-2005,O2 Horizontal Diffusive Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFE_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.HDIFE_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,HDIFE_O2,1990,2005,1990-2005,O2 Horizontal Diffusive Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFE_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.HDIFE_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,HDIFE_O2,1990,2005,1990-2005,O2 Horizontal Diffusive Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFE_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.HDIFE_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,HDIFE_O2,1990,2005,1990-2005,O2 Horizontal Diffusive Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFE_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.HDIFE_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,HDIFE_O2,1990,2005,1990-2005,O2 Horizontal Diffusive Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFE_O2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.HDIFE_O2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,HDIFN_DIC,1990,2005,1990-2005,DIC Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.HDIFN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,HDIFN_DIC,1990,2005,1990-2005,DIC Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.HDIFN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,HDIFN_DIC,1990,2005,1990-2005,DIC Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.HDIFN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,HDIFN_DIC,1990,2005,1990-2005,DIC Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.HDIFN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,HDIFN_DIC,1990,2005,1990-2005,DIC Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_DIC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.HDIFN_DIC.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,HDIFN_Fe,1990,2005,1990-2005,Fe Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.HDIFN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,HDIFN_Fe,1990,2005,1990-2005,Fe Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.HDIFN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,HDIFN_Fe,1990,2005,1990-2005,Fe Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.HDIFN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,HDIFN_Fe,1990,2005,1990-2005,Fe Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.HDIFN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,HDIFN_Fe,1990,2005,1990-2005,Fe Horizontal Diffusive Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/HDIFN_Fe/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.HDIFN_Fe.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,VN_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.VN_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,VN_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.VN_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,VN_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.pop.h.ecosys.nyear1.VN_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,VN_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.VN_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,VN_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-y direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/VN_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.VN_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,UE_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/UE_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.pop.h.ecosys.nyear1.UE_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,UE_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/UE_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.pop.h.ecosys.nyear1.UE_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,UE_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/UE_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.pop.h.ecosys.nyear1.UE_DIC_ALT_CO2.1990-2005.nc
ocn,pop.h.ecosys.nyear1,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,UE_DIC_ALT_CO2,1990,2005,1990-2005,DIC_ALT_CO2 Flux in grid-x direction,mmol/m^3/s,1,year_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/ocn/proc/tseries/annual/UE_DIC_ALT_CO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.pop.h.ecosys.nyear1.UE_DIC_ALT_CO2.1990-2005.nc
